Timestamp,Price
1611363348,1.93151848 
1611363349,1.93151848 
1611363350,1.93151848 
1611363351,1.93151848 
1611363352,1.93151848 
1611363353,1.93151848 
1611363354,1.93151848 
1611363355,1.93151848 
1611363356,1.93151848 
1611363357,1.93151848 
1611363358,1.93151848 
1611363359,1.93151848 
1611363360,1.93151848 
1611363361,1.93151848 
1611363362,1.93151848 
1611363363,1.93151848 
1611363364,1.93151848 
1611363365,1.93151848 
1611363366,1.93151848 
1611363367,1.93151848 
1611363368,1.93151848 
1611363369,1.93151848 
1611363370,1.93151848 
1611363371,1.93151848 
1611363372,1.93151848 
1611363373,1.93151848 
1611363374,1.93151848 
1611363375,1.93151848 
1611363376,1.93151848 
1611363377,1.93151848 
1611363379,1.93151848 
1611363380,1.93151848 
1611363381,1.93151848 
1611363382,1.93151848 
1611363383,1.93151848 
1611363384,1.93151848 
1611363385,1.93151848 
1611363386,1.93151848 
1611363387,1.93151848 
1611363388,1.93151848 
1611363389,1.93151848 
1611363390,1.93151848 
1611363391,1.93151848 
1611363392,1.93151848 
1611363393,1.93151848 
1611363394,1.93151848 
1611363395,1.93151848 
1611363396,1.93151848 
1611363397,1.93151848 
1611363398,1.93151848 
1611363399,1.93151848 
1611363400,1.93151848 
1611363401,1.93151848 
1611363402,1.93151848 
1611363403,1.93151848 
1611363404,1.93151848 
1611363405,1.93151848 
1611363406,1.93151848 
1611363407,1.93151848 
1611363408,1.93151848 
1611363409,1.93151848 
1611363410,1.93151848 
1611363411,1.93151848 
1611363412,1.93151848 
1611363413,1.93151848 
1611363414,1.93151848 
1611363415,1.93151848 
1611363416,1.93151848 
1611363417,1.93151848 
1611363418,1.92452163 
1611363419,1.91752922 
1611363420,1.91752922 
1611363421,1.91752922 
1611363422,1.91752922 
1611363423,1.91752922 
1611363424,1.91752922 
1611363427,1.91752922 
1611363428,1.91752922 
1611363429,1.91752922 
1611363430,1.91752922 
1611363431,1.91752922 
1611363432,1.91752922 
1611363433,1.91752922 
1611363434,1.91752922 
1611363435,1.91752922 
1611363436,1.91752922 
1611363437,1.91752922 
1611363438,1.91752922 
1611363439,1.91752922 
1611363440,1.91752922 
1611363441,1.91752922 
1611363442,1.91752922 
1611363443,1.91752922 
1611363444,1.91752922 
1611363445,1.91752922 
1611363446,1.91752922 
1611363447,1.91752922 
1611363448,1.91752922 
1611363449,1.91752922 
1611363450,1.91752922 
1611363451,1.91752922 
1611363452,1.91752922 
1611363453,1.91752922 
1611363454,1.91752922 
1611363455,1.91752922 
1611363456,1.91752922 
1611363457,1.91752922 
1611363458,1.91752922 
1611363459,1.91752922 
1611363460,1.91752922 
1611363461,1.91752922 
1611363462,1.91752922 
1611363463,1.91752922 
1611363464,1.91752922 
1611363465,1.91752922 
1611363466,1.88279149 
1611363467,1.88279149 
1611363468,1.88279149 
1611363470,1.88279149 
1611363471,1.88279149 
1611363472,1.88279149 
1611363473,1.88279149 
1611363474,1.88279149 
1611363475,1.88279149 
1611363476,1.88279149 
1611363477,1.88279149 
1611363478,1.88279149 
1611363479,1.88279149 
1611363480,1.88279149 
1611363481,1.88279149 
1611363483,1.88279149 
1611363484,1.88279149 
1611363485,1.88279149 
1611363486,1.88279149 
1611363487,1.88279149 
1611363488,1.88279149 
1611363489,1.88279149 
1611363490,1.88279149 
1611363491,1.88279149 
1611363492,1.88279149 
1611363493,1.88279149 
1611363494,1.88279149 
1611363495,1.88279149 
1611363496,1.88279149 
1611363497,1.88279149 
1611363498,1.88279149 
1611363499,1.88279149 
1611363501,1.88279149 
1611363502,1.88279149 
1611363503,1.88279149 
1611363504,1.88279149 
1611363505,1.88279149 
1611363506,1.88279149 
1611363507,1.88279149 
1611363509,1.88279149 
1611363509,1.88279149 
1611363511,1.88279149 
1611363512,1.88279149 
1611363513,1.88279149 
1611363514,1.88279149 
1611363515,1.88279149 
1611363516,1.88279149 
1611363517,1.88279149 
1611363518,1.88279149 
1611363519,1.88279149 
1611363520,1.88279149 
1611363521,1.88279149 
1611363522,1.88279149 
1611363523,1.88279149 
1611363524,1.88279149 
1611363525,1.88279149 
1611363526,1.88279149 
1611363527,1.88279149 
1611363528,1.88279149 
1611363529,1.88279149 
1611363530,1.85511537 
1611363531,1.85511537 
1611363532,1.85511537 
1611363533,1.85511537 
1611363534,1.85511537 
